2022-04-03 21:09:45,705 INFO     Connected to 127.0.0.1:7777 as test1
2022-04-03 21:09:45,705 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56678), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:45,712 INFO     Sender daemon [test1] UP
2022-04-03 21:09:45,713 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56676), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:45,713 INFO     Receiver daemon [test1] UP
2022-04-03 21:09:45,816 DEBUG    Client app started with args: ['-n', 'test3']
2022-04-03 21:09:45,830 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:09:45,830 DEBUG    Creating presence message from test3
2022-04-03 21:09:45,831 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1649002185.831098}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56680), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:09:45,832 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002185.8313854, 'alert': 'OK'}
2022-04-03 21:09:45,832 INFO     Response status OK
2022-04-03 21:09:45,832 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:09:45,832 DEBUG    Response processing result: 200: OK
2022-04-03 21:09:45,832 INFO     Connected to 127.0.0.1:7777 as test2
2022-04-03 21:09:45,832 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56680), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:45,833 INFO     Sender daemon [test2] UP
2022-04-03 21:09:45,843 INFO     Receiver daemon [test2] UP
2022-04-03 21:09:45,843 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56678), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:46,039 DEBUG    Client app started with args: ['-n', 'test4']
2022-04-03 21:09:46,047 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:09:46,047 DEBUG    Creating presence message from test4
2022-04-03 21:09:46,048 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1649002186.0481043}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56682), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:09:46,048 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:09:46,048 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56682), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:46,049 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002186.0493095, 'alert': 'OK'}
2022-04-03 21:09:46,050 INFO     Response status OK
2022-04-03 21:09:46,050 DEBUG    Response processing result: 200: OK
2022-04-03 21:09:46,050 INFO     Connected to 127.0.0.1:7777 as test3
2022-04-03 21:09:46,050 INFO     Sender daemon [test3] UP
2022-04-03 21:09:46,051 INFO     Receiver daemon [test3] UP
2022-04-03 21:09:46,051 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56680), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:46,302 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002186.302016, 'alert': 'OK'}
2022-04-03 21:09:46,302 INFO     Response status OK
2022-04-03 21:09:46,302 DEBUG    Response processing result: 200: OK
2022-04-03 21:09:46,303 INFO     Connected to 127.0.0.1:7777 as test4
2022-04-03 21:09:46,303 INFO     Sender daemon [test4] UP
2022-04-03 21:09:46,304 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56682), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:09:46,304 INFO     Receiver daemon [test4] UP
2022-04-03 21:14:32,070 DEBUG    Client app started with args: ['-n', 'test1']
2022-04-03 21:14:32,077 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:14:32,078 DEBUG    Creating presence message from test1
2022-04-03 21:14:32,078 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1649002472.0784547}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56742), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:14:32,078 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:14:32,079 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56742), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:32,331 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002472.3305764, 'alert': 'OK'}
2022-04-03 21:14:32,331 INFO     Response status OK
2022-04-03 21:14:32,331 DEBUG    Response processing result: 200: OK
2022-04-03 21:14:32,331 INFO     Connected to 127.0.0.1:7777 as test1
2022-04-03 21:14:32,344 INFO     Sender daemon [test1] UP
2022-04-03 21:14:32,353 INFO     Receiver daemon [test1] UP
2022-04-03 21:14:32,353 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56742), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:32,509 DEBUG    Client app started with args: ['-n', 'test2']
2022-04-03 21:14:32,529 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:14:32,529 DEBUG    Creating presence message from test2
2022-04-03 21:14:32,530 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1649002472.530131}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56744), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:14:32,530 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:14:32,531 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:32,783 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002472.783039, 'alert': 'OK'}
2022-04-03 21:14:32,783 INFO     Response status OK
2022-04-03 21:14:32,784 DEBUG    Response processing result: 200: OK
2022-04-03 21:14:32,784 INFO     Connected to 127.0.0.1:7777 as test2
2022-04-03 21:14:32,790 INFO     Sender daemon [test2] UP
2022-04-03 21:14:32,798 INFO     Receiver daemon [test2] UP
2022-04-03 21:14:32,798 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:32,815 DEBUG    Client app started with args: ['-n', 'test3']
2022-04-03 21:14:32,824 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:14:32,825 DEBUG    Creating presence message from test3
2022-04-03 21:14:32,825 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1649002472.825269}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56746), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:14:32,825 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:14:32,825 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:33,069 DEBUG    Client app started with args: ['-n', 'test4']
2022-04-03 21:14:33,080 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002473.0795245, 'alert': 'OK'}
2022-04-03 21:14:33,080 INFO     Response status OK
2022-04-03 21:14:33,080 DEBUG    Response processing result: 200: OK
2022-04-03 21:14:33,080 INFO     Connected to 127.0.0.1:7777 as test3
2022-04-03 21:14:33,081 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:14:33,081 DEBUG    Creating presence message from test4
2022-04-03 21:14:33,082 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1649002473.0821233}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56748), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:14:33,082 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:14:33,082 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56748), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:33,087 INFO     Sender daemon [test3] UP
2022-04-03 21:14:33,088 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:14:33,088 INFO     Receiver daemon [test3] UP
2022-04-03 21:14:33,334 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002473.3335652, 'alert': 'OK'}
2022-04-03 21:14:33,334 INFO     Response status OK
2022-04-03 21:14:33,334 DEBUG    Response processing result: 200: OK
2022-04-03 21:14:33,334 INFO     Connected to 127.0.0.1:7777 as test4
2022-04-03 21:14:33,339 INFO     Sender daemon [test4] UP
2022-04-03 21:14:33,349 INFO     Receiver daemon [test4] UP
2022-04-03 21:14:33,349 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56748), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:15:16,370 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1649002516.370508, 'text': 'fdsfsdfd'}
2022-04-03 21:15:16,370 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1649002516.370508, 'text': 'fdsfsdfd'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56748), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:15:16,371 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:17:46,430 DEBUG    Client app started with args: ['-n', 'test4']
2022-04-03 21:17:46,436 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:17:46,436 DEBUG    Creating presence message from test4
2022-04-03 21:17:46,436 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1649002666.4368472}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56788), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:17:46,437 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:17:46,437 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56788), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:17:46,689 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 400, 'time': 1649002666.6889806, 'error': 'Invalid username'}
2022-04-03 21:17:46,690 WARNING  Warning! Response status: 400: Invalid username
2022-04-03 21:17:46,691 DEBUG    Response processing result: 400: Invalid username
2022-04-03 21:17:46,691 INFO     Connected to 127.0.0.1:7777 as test4
2022-04-03 21:17:46,692 INFO     Sender daemon [test4] UP
2022-04-03 21:17:46,694 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56788), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:17:46,694 INFO     Receiver daemon [test4] UP
2022-04-03 21:18:10,641 DEBUG    Client app started with args: ['-n', 'test44']
2022-04-03 21:18:10,647 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:18:10,647 DEBUG    Creating presence message from test44
2022-04-03 21:18:10,647 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test44'}, 'time': 1649002690.647673}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56798), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:18:10,647 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:18:10,648 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56798), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:18:10,899 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649002690.899125, 'alert': 'OK'}
2022-04-03 21:18:10,899 INFO     Response status OK
2022-04-03 21:18:10,899 DEBUG    Response processing result: 200: OK
2022-04-03 21:18:10,900 INFO     Connected to 127.0.0.1:7777 as test44
2022-04-03 21:18:10,901 INFO     Sender daemon [test44] UP
2022-04-03 21:18:10,901 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56798), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:18:10,901 INFO     Receiver daemon [test44] UP
2022-04-03 21:18:28,549 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test44'}, 'time': 1649002708.5496988, 'text': 'dfg'}
2022-04-03 21:18:28,550 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test44'}, 'time': 1649002708.5496988, 'text': 'dfg'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56798), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:18:28,550 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:02,119 DEBUG    Client app started with args: ['-n', 'test444']
2022-04-03 21:25:02,140 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:25:02,141 DEBUG    Creating presence message from test444
2022-04-03 21:25:02,141 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test444'}, 'time': 1649003102.1414201}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56884), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:25:02,141 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:02,141 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56884), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:02,393 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649003102.3927937, 'alert': 'OK'}
2022-04-03 21:25:02,393 INFO     Response status OK
2022-04-03 21:25:02,393 DEBUG    Response processing result: 200: OK
2022-04-03 21:25:02,394 INFO     Connected to 127.0.0.1:7777 as test444
2022-04-03 21:25:02,408 INFO     Sender daemon [test444] UP
2022-04-03 21:25:02,409 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56884), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:02,409 INFO     Receiver daemon [test444] UP
2022-04-03 21:25:42,781 DEBUG    Client app started with args: ['-n', 'test1']
2022-04-03 21:25:42,800 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:25:42,800 DEBUG    Creating presence message from test1
2022-04-03 21:25:42,804 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1649003142.8043501}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56894), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:25:42,804 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:42,805 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56894), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,052 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649003143.0521662, 'alert': 'OK'}
2022-04-03 21:25:43,052 INFO     Response status OK
2022-04-03 21:25:43,053 DEBUG    Response processing result: 200: OK
2022-04-03 21:25:43,053 INFO     Connected to 127.0.0.1:7777 as test1
2022-04-03 21:25:43,055 INFO     Sender daemon [test1] UP
2022-04-03 21:25:43,058 INFO     Receiver daemon [test1] UP
2022-04-03 21:25:43,059 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56894), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,149 DEBUG    Client app started with args: ['-n', 'test2']
2022-04-03 21:25:43,158 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:25:43,168 DEBUG    Creating presence message from test2
2022-04-03 21:25:43,168 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1649003143.1686523}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56896), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:25:43,169 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:43,169 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56896), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,411 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649003143.4106336, 'alert': 'OK'}
2022-04-03 21:25:43,411 INFO     Response status OK
2022-04-03 21:25:43,411 DEBUG    Response processing result: 200: OK
2022-04-03 21:25:43,412 INFO     Connected to 127.0.0.1:7777 as test2
2022-04-03 21:25:43,412 INFO     Sender daemon [test2] UP
2022-04-03 21:25:43,413 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56896), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,413 INFO     Receiver daemon [test2] UP
2022-04-03 21:25:43,534 DEBUG    Client app started with args: ['-n', 'test3']
2022-04-03 21:25:43,545 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:25:43,545 DEBUG    Creating presence message from test3
2022-04-03 21:25:43,546 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1649003143.545943}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56898), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:25:43,546 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:43,546 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56898), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,612 DEBUG    Client app started with args: ['-n', 'test4']
2022-04-03 21:25:43,621 INFO     Connected to server address: 127.0.0.1:7777
2022-04-03 21:25:43,621 DEBUG    Creating presence message from test4
2022-04-03 21:25:43,622 DEBUG    Calling [post_data] from function [main] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1649003143.6220713}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:25:43,622 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:25:43,622 DEBUG    Calling [get_data] from function [main] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,623 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649003143.6227698, 'alert': 'OK'}
2022-04-03 21:25:43,623 INFO     Response status OK
2022-04-03 21:25:43,623 DEBUG    Response processing result: 200: OK
2022-04-03 21:25:43,624 INFO     Connected to 127.0.0.1:7777 as test3
2022-04-03 21:25:43,624 INFO     Sender daemon [test3] UP
2022-04-03 21:25:43,624 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56898), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,625 INFO     Receiver daemon [test3] UP
2022-04-03 21:25:43,875 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1649003143.8747842, 'alert': 'OK'}
2022-04-03 21:25:43,875 INFO     Response status OK
2022-04-03 21:25:43,876 DEBUG    Response processing result: 200: OK
2022-04-03 21:25:43,876 INFO     Connected to 127.0.0.1:7777 as test4
2022-04-03 21:25:43,877 INFO     Sender daemon [test4] UP
2022-04-03 21:25:43,878 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:25:43,879 INFO     Receiver daemon [test4] UP
2022-04-03 21:26:27,644 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1649003187.6442103, 'text': 'fsdfsd'}
2022-04-03 21:26:27,644 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1649003187.6442103, 'text': 'fsdfsd'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:26:27,645 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:26:27,806 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1649003187.8055544, 'sender': 'test4', 'recipient': 'all', 'text': 'fsdfsd'}
2022-04-03 21:26:27,806 INFO     Received message from [test4] to [all]: fsdfsd
2022-04-03 21:26:27,806 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1649003187.8055544, 'sender': 'test4', 'recipient': 'all', 'text': 'fsdfsd'}
2022-04-03 21:26:27,806 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56894), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:26:27,806 INFO     Received message from [test4] to [all]: fsdfsd
2022-04-03 21:26:27,807 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56896), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:26:27,807 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1649003187.8055544, 'sender': 'test4', 'recipient': 'all', 'text': 'fsdfsd'}
2022-04-03 21:26:27,807 INFO     Received message from [test4] to [all]: fsdfsd
2022-04-03 21:26:27,807 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1649003187.8055544, 'sender': 'test4', 'recipient': 'all', 'text': 'fsdfsd'}
2022-04-03 21:26:27,807 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56898), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:26:27,808 INFO     Received message from [test4] to [all]: fsdfsd
2022-04-03 21:26:27,808 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-04-03 21:27:44,305 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1649003264.3056653, 'text': 'fdsfdsfsdf'}
2022-04-03 21:27:44,306 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1649003264.3056653, 'text': 'fdsfdsfsdf', 'recipient': 'test4'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56900), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-04-03 21:27:44,306 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-04-03 21:27:44,417 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1649003264.4170501, 'sender': 'test4', 'recipient': 'test4', 'text': 'fdsfdsfsdf'}
